Credit;Reference;doi;Class;Subclass;Superorder;Order;Suborder;Family;Genus;Species;Species_binomial;Group;Diet_full;Functional_group;Habitat;Mass_dry_full;Mass_log10;C_mean;N_mean;P_mean;CN_ratio;CP_ratio;NP_ratio;Organism_source;Stoichio_analysis;Nitrogen_calc_from_prot;Staff
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00442;-2,354577731;40,95;11,4;1,2;4,190789474;88,22;21,06;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00458;-2,339134522;40,83;11,42;1,2;4,171190893;87,83;21,06;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00459;-2,338187314;40,96;11,42;1,2;4,184471687;88,3;21,1;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00496;-2,304518324;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,005;-2,301029996;40,8;11,42;1,2;4,168126095;87,83;21,07;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00516;-2,287350298;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00533;-2,273272791;40,9;11,43;1,2;4,174686498;87,99;21,07;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00542;-2,266000713;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00544;-2,2644011;40,81;11,42;1,2;4,169147694;88,23;21,15;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00547;-2,262012674;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0055;-2,259637311;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00575;-2,240332155;40,87;11,43;1,2;4,17162438;87,98;21,08;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00589;-2,229884705;40,92;11,43;1,21;4,176727909;87,69;20,99;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0059;-2,229147988;40,85;11,41;1,2;4,176891616;87,69;20,99;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00593;-2,226945307;40,81;11,42;1,2;4,169147694;88,05;21,11;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00597;-2,224025669;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00604;-2,218963061;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00605;-2,218244625;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0061;-2,214670165;40,82;11,43;1,2;4,166520852;88,12;21,14;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00614;-2,211831629;40,88;11,42;1,21;4,176298891;87,62;20,98;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00641;-2,19314197;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00645;-2,190440285;40,93;11,43;1,19;4,177748615;88,57;21,19;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0065;-2,187086643;40,92;11,42;1,2;4,180385289;88,1;21,06;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00655;-2,1837587;40,92;11,42;1,21;4,180385289;87,64;20,97;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0066;-2,180456064;40,91;11,42;1,2;4,179363689;88,29;21,13;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00662;-2,179142011;40,79;11,42;1,19;4,167104495;88,29;21,19;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00664;-2,177831921;40,81;11,42;1,21;4,169147694;87,51;20,98;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00687;-2,163043263;40,9;11,43;1,19;4,174686498;88,53;21,2;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00706;-2,151195299;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00714;-2,146301788;40,9;11,42;1,2;4,17834209;87,71;20,98;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00717;-2,144480844;40,87;11,42;1,2;4,175277291;88,01;21,09;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00719;-2,14327111;40,89;11,42;1,2;4,17732049;88,31;21,14;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00751;-2,124360063;40,88;11,43;1,2;4,172645086;88,12;21,11;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00752;-2,123782159;40,82;11,42;1,2;4,170169294;88,12;21,13;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00777;-2,109578981;40,8;11,42;1,2;4,168126095;88,06;21,12;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00778;-2,109020403;40,87;11,41;1,2;4,178936605;88,33;21,14;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0081;-2,091514981;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00815;-2,088842391;40,86;11,41;1,2;4,17791411;87,78;21,01;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0083;-2,080921908;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00849;-2,07109231;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00849;-2,07109231;40,87;11,43;1,2;4,17162438;87,88;21,06;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00852;-2,069560405;40,85;11,42;1,2;4,173234092;88,14;21,12;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00871;-2,059981845;40,87;11,42;1,21;4,175277291;87,59;20,98;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00889;-2,051098239;40,83;11,47;1,2;4,153007847;87,64;21,11;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00906;-2,042871802;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0094;-2,026872146;40,85;11,38;1,2;4,187902753;87,79;20,97;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00959;-2,018181393;40,88;11,47;1,2;4,158093577;88,06;21,18;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00973;-2,01188716;40,9;11,41;1,2;4,18200409;87,88;21,01;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,00997;-2,001304842;47,04;10,53;1,2;5,211775878;101,6;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01001;-1,999565923;44,96;12,39;1,24;4,233521657;93,75;22,14;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01058;-1,975514332;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01106;-1,956244873;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01125;-1,948847478;44,98;12,36;1,24;4,245685005;93,37;21,98;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01166;-1,93330145;43,06;12;1,16;4,186388889;95,9;22,91;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01184;-1,926648298;47,04;10,56;1,2;5,196969697;101,6;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01196;-1,92226882;44,98;12,38;1,24;4,238826064;93,91;22,14;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01214;-1,915781313;44,81;10,63;1,2;4,917999373;96,78;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01285;-1,891096872;47;10,51;1,2;5,217253409;101,52;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01307;-1,883724412;44,99;12,32;1,24;4,260416667;93,77;22,01;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01319;-1,879755204;44,88;10,61;1,2;4,934967012;96,94;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01338;-1,873543887;44,99;12,33;1,24;4,256961341;93,68;22,01;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01364;-1,86518563;44,87;10,56;1,2;4,957228535;96,9;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01439;-1,841939206;47,05;10,56;1,2;5,198074495;101,61;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01459;-1,835944708;44,96;12,34;1,24;4,250675311;93,63;22,02;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01461;-1,835349784;44,97;12,32;1,24;4,258522727;93,77;22,02;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01574;-1,802995272;43,77;11,56;1,2;4,417387543;94,54;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01635;-1,786482243;44,95;12,36;1,24;4,24285329;94;22,14;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01653;-1,781727146;44,95;12,34;1,21;4,249729876;95,97;22,59;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01701;-1,769295686;43,8;11,58;1,2;4,412780656;94,59;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01883;-1,72514968;44,98;12,37;1,24;4,242252762;93,91;22,14;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0192;-1,716698771;44,95;12,34;1,24;4,249729876;93,67;22,05;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,01999;-1,699187206;45,32;11,31;1,2;4,674918951;97,89;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,02429;-1,614572485;45,33;11,32;1,2;4,671819788;97,9;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,02709;-1,567190995;44,96;12,37;1,24;4,240366478;93,65;22,08;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,02797;-1,553307534;43,76;11,55;1,2;4,42020202;94,51;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,02916;-1,53521248;43,76;11,56;1,2;4,416378316;94,51;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0303;-1,518557371;44,98;12,34;1,24;4,25256618;93,9;22,08;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0303;-1,518557371;44,98;12,34;1,24;4,25256618;93,9;22,08;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,0305;-1,515700161;44,98;12,36;1,24;4,245685005;93,77;22,08;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,03447;-1,462558717;44,85;10,59;1,2;4,940982059;96,87;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,03502;-1,455683858;45,32;11,34;1,2;4,66255144;97,87;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,03662;-1,43628166;45,3;11,33;1,2;4,664607237;97,84;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,03697;-1,432150549;43,77;11,55;1,2;4,421212121;94,52;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,03796;-1,420673796;47,73;10,88;1,2;5,118106618;103,09;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,03832;-1,4165745;45,3;11,33;1,2;4,664607237;97,84;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,04437;-1,352910571;47,74;10,86;1,2;5,128606507;103,1;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,04915;-1,308476478;47,73;10,87;1,2;5,122815087;103,09;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,05105;-1,292004254;43,12;11,03;1,2;4,56089453;93,12;21,77;Field;NA;NA;JS
Ikeda database;Vanni_2017;10.1002/ecy.1792;Malacostraca;Eumalacostraca;NA;Euphausiacea;NA;Euphausiidae;Euphausia;crystallorophias;Euphausia crystallorophias;Invert;H;Invert H;Marine;0,07496;-1,125170422;45,04;11,25;1,2;4,670814815;97,27;21,77;Field;NA;NA;JS
